201841019525  	-0.5207	0.8228	-0.1796	
201841019526  	-0.4612	0.8081	-0.1815	
201841019526  	-0.5314	0.8594	-0.1435	
201841019526  	-0.4841	0.8228	-0.1122	
201841019526  	-0.4734	0.8276	-0.1381	
201841019526  	-0.5797	0.8130	0.0644	
201841019526  	-0.4675	0.7544	-0.2269	
201841019526  	-0.4758	0.8696	-0.2489	
201841019526  	-0.4250	0.7476	-0.0537	
201841019526  	-0.4221	0.7974	-0.3255	
201841019526  	-0.4412	0.7447	-0.1498	
201841019527  	-0.3382	0.8520	-0.3192	
201841019527  	-0.1010	1.0375	-0.0791	
201841019527  	-0.0805	1.0795	0.0620	
201841019527  	-0.1030	0.9121	0.0615	
201841019527  	-0.2084	0.9423	0.1254	
201841019527  	-0.2035	0.8994	0.1459	
201841019527  	-0.1479	0.8847	0.1176	
201841019527  	-0.0791	0.9921	0.1757	
201841019527  	-0.0322	0.9638	0.1962	
201841019527  	-0.0249	0.9287	0.1986	
201841019528  	-0.0029	0.9004	0.1874	
201841019528  	-0.0312	0.9623	0.1703	
201841019528  	-0.1166	0.8672	0.2289	
201841019528  	-0.0317	0.9091	0.1879	
201841019528  	-0.0264	0.9311	0.1688	
201841019528  	-0.0390	0.9087	0.2064	
201841019528  	-0.0537	0.9252	0.1645	
201841019528  	0.0039	0.8828	0.1762	
201841019528  	-0.0644	0.9662	0.1732	
201841019528  	-0.0791	0.9809	0.1444	
201841019529  	-0.0708	0.8960	0.1362	
201841019529  	-0.0634	0.9179	0.2303	
201841019529  	0.0298	0.9262	0.1064	
201841019529  	-0.0171	0.9828	0.1015	
201841019529  	-0.0878	0.9170	0.1679	
201841019529  	-0.0888	1.0048	0.1547	
201841019529  	-0.0107	0.9350	0.1283	
201841019529  	-0.1142	0.9765	0.1318	
201841019529  	-0.0537	0.9423	0.1576	
201841019529  	-0.0498	0.9209	0.1679	
2018410195210  	-0.0615	0.9721	0.1410	
2018410195210  	-0.0361	0.9662	0.1386	
2018410195210  	0.0039	0.9409	0.1903	
2018410195210  	-0.0268	0.9350	0.1796	
2018410195210  	-0.0639	0.9902	0.1425	
2018410195210  	-0.0234	0.9677	0.1688	
2018410195210  	-0.0410	0.9272	0.1649	
2018410195210  	-0.0386	0.9218	0.1957	
2018410195210  	-0.0776	0.9682	0.1806	
2018410195210  	-0.0215	1.0170	0.1742	
2018410195211  	-0.0117	0.9711	0.1308	
2018410195211  	-0.0288	0.9799	0.1518	
2018410195211  	-0.0634	0.9614	0.1649	
2018410195211  	-0.0244	0.9560	0.1332	
2018410195211  	-0.0483	0.9209	0.1576	
2018410195211  	-0.0068	0.9555	0.1552	
2018410195211  	-0.0288	0.9945	0.1713	
2018410195211  	-0.0488	0.9043	0.1347	
2018410195211  	-0.0922	0.9526	0.1503	
2018410195211  	-0.0264	0.9999	0.1757	
2018410195212  	-0.0678	0.9750	0.1464	
2018410195212  	-0.0849	0.8379	0.1410	
2018410195212  	-0.0410	1.0307	0.1410	
2018410195212  	-0.0708	0.8945	0.1435	
2018410195212  	-0.0224	0.8935	0.1401	
2018410195212  	-0.0400	0.9360	0.1850	
2018410195212  	0.0200	0.9521	0.3006	
2018410195212  	-0.0142	1.0365	-0.1810	
2018410195212  	0.0381	0.8198	-0.2796	
2018410195212  	0.1645	1.0565	-0.3294	
