201849194724  	0.1757	-0.1688	0.9726	
201849194724  	0.1796	-0.1610	0.9326	
201849194725  	0.1293	-0.2381	0.8979	
201849194725  	-0.0200	-0.2928	1.0116	
201849194725  	0.1298	-0.2006	1.0063	
201849194725  	0.0493	-0.1532	0.9892	
201849194725  	0.1664	-0.1801	0.9506	
201849194725  	0.1728	-0.3104	0.9155	
201849194725  	0.1820	-0.3436	0.9999	
201849194725  	0.1679	-0.2928	1.0014	
201849194725  	0.0464	-0.2806	1.0477	
201849194725  	0.0869	-0.1718	0.9604	
201849194726  	0.1767	-0.1952	0.9897	
201849194726  	0.1771	-0.2069	0.9682	
201849194726  	0.2064	-0.2230	0.9853	
201849194726  	0.0122	-0.2279	0.9414	
201849194726  	0.1913	-0.3206	0.9726	
201849194726  	0.1820	-0.1288	0.9126	
201849194726  	0.1630	-0.1854	0.9443	
201849194726  	0.1547	-0.4080	0.9555	
201849194726  	0.0703	-0.2943	0.9306	
201849194726  	0.5861	-0.0215	0.7710	
201849194727  	0.1552	-0.1161	0.9536	
201849194727  	0.2030	-0.1166	0.9799	
201849194727  	0.4138	-0.5065	0.8286	
201849194727  	-0.0786	-0.2796	1.1800	
201849194727  	-0.8296	0.2054	0.4529	
201849194727  	-0.5983	0.6437	-0.4939	
201849194727  	-0.2464	0.2357	-0.7266	
201849194727  	-0.3797	0.5866	-0.7437	
201849194727  	-0.4353	0.5783	-0.7876	
201849194727  	-0.3660	0.4880	-0.6149	
201849194728  	-0.6320	0.3919	-0.7618	
201849194728  	-0.5329	0.3460	-0.4436	
201849194728  	-1.2039	0.5187	-0.3675	
201849194728  	-1.0521	0.0112	0.6764	
201849194728  	-0.7174	0.3636	0.3543	
201849194728  	-0.6720	0.2957	0.3055	
201849194728  	-0.1820	0.5446	0.7906	
201849194728  	-0.2137	0.3304	0.9780	
201849194728  	-0.0512	0.1362	1.2146	
201849194728  	0.0264	0.2157	1.0185	
201849194729  	0.2167	0.1942	0.9374	
201849194729  	0.4148	0.3289	0.8086	
201849194729  	0.5104	0.2782	0.7496	
201849194729  	0.5680	0.3582	0.7379	
201849194729  	0.6163	0.3943	0.6168	
201849194729  	0.6359	0.3992	0.5510	
201849194729  	0.6549	0.3562	0.5788	
201849194729  	0.5510	0.3704	0.5846	
201849194729  	0.6276	0.3875	0.6334	
201849194729  	0.6705	0.4880	0.5934	
201849194730  	0.5876	0.4387	0.6847	
201849194730  	0.6690	0.4480	0.5592	
201849194730  	0.7491	0.4109	0.5529	
201849194730  	0.7037	0.4031	0.5797	
201849194730  	0.6529	0.4573	0.6007	
201849194730  	0.5822	0.4743	0.6661	
201849194730  	0.4919	0.3855	0.6739	
201849194730  	0.3357	0.3382	0.7374	
201849194730  	0.4387	0.2743	0.7950	
201849194730  	0.3323	0.3279	0.8633	
201849194731  	0.3079	0.1991	0.9262	
201849194731  	0.2494	0.3265	1.1434	
201849194731  	0.0181	0.1879	0.8691	
