201849131242  	-3.7820	-3.9650	-3.1720	
201849131242  	-2.6230	-0.2440	-2.4400	
201849131242  	-3.3550	-4.3310	-1.8910	
201849131242  	-3.6600	-2.5620	-2.5010	
201849131242  	-3.6600	-4.8800	-3.4770	
201849131242  	-2.5010	-4.2700	-2.1350	
201849131242  	-3.2940	-5.1240	-3.5990	
201849131242  	-3.6600	-5.3070	-3.7210	
201849131242  	-2.8670	-3.7820	-2.0740	
201849131242  	-2.3180	-4.3310	-0.9150	
201849131243  	-3.6600	-3.2940	-2.7450	
201849131243  	-1.8300	-2.3180	-3.7210	
201849131243  	-3.8430	-4.0870	-2.1960	
201849131243  	-3.1110	-3.6600	-2.9890	
201849131243  	-1.4640	-2.0740	-2.1960	
201849131243  	-2.5620	-3.0500	-3.7210	
201849131243  	-4.0870	-3.9650	-3.7210	
201849131243  	-3.1110	-2.3180	-3.6600	
201849131243  	-2.1350	-3.2330	-3.5380	
201849131243  	-3.6600	-4.2700	-2.6840	
201849131244  	-3.3550	-2.5010	-2.5010	
201849131244  	-3.1110	-2.8060	-0.1220	
201849131244  	-3.9040	-3.9650	-2.7450	
201849131244  	-3.7820	-3.9650	-1.3420	
201849131244  	-2.5010	-4.9410	-3.5990	
201849131244  	-3.4770	-5.3070	-3.1110	
201849131244  	-3.5380	-3.8430	-2.6230	
201849131244  	-3.7210	-3.1110	-2.1960	
201849131244  	-4.2700	-4.4530	-2.4400	
201849131244  	-2.8060	-3.5380	-3.2330	
201849131245  	-4.4530	-3.8430	-2.0740	
201849131245  	-2.6230	-3.5380	-0.9150	
201849131245  	-3.5380	-5.1240	-3.0500	
201849131245  	-3.4160	-4.0260	-2.8060	
201849131245  	-2.6230	-3.5380	-2.8670	
201849131245  	-3.2330	-3.9040	-2.5010	
201849131245  	-1.5860	-2.9890	-2.9280	
201849131245  	-4.5140	-3.7210	-3.1110	
201849131245  	-3.7210	-2.0130	-3.5380	
201849131245  	-2.0740	-2.7450	-2.0740	
201849131246  	-2.5620	-3.5380	-2.7450	
201849131246  	-3.2940	-4.5750	-3.2330	
201849131246  	-5.1850	-4.6970	-2.8670	
201849131246  	-2.8670	-5.0630	-3.5990	
201849131246  	-2.8060	-4.2090	-3.1110	
201849131246  	-3.6600	-3.1720	-4.3920	
201849131246  	-1.1590	-2.4400	-1.4640	
201849131246  	-4.5750	-3.1720	-2.5010	
201849131246  	-3.3550	-3.1720	-1.9520	
201849131246  	-3.4160	-4.5140	-2.8670	
201849131247  	-3.4770	-5.6120	-3.9650	
201849131247  	-3.5380	-2.5010	-3.1110	
201849131247  	-3.1720	-3.9040	-3.1720	
201849131247  	-2.6840	-3.7210	-3.9650	
201849131247  	-3.1110	-3.4770	-1.0980	
201849131247  	-4.2090	-2.1960	-3.2330	
201849131247  	-3.2940	-3.5990	-1.8910	
201849131247  	-3.4770	-2.1960	-1.7690	
201849131247  	-3.6600	-1.9520	-2.0740	
201849131247  	-3.0500	-3.3550	-4.1480	
201849131248  	-3.2940	-4.1480	-1.7690	
201849131248  	-2.6840	-5.4290	-2.3790	
201849131248  	-2.6840	-3.6600	-2.3180	
201849131248  	15.5550	-7.8690	-34.8310	
201849131248  	-0.8540	7.1980	-1.0370	
201849131248  	18.0560	-30.4390	-11.4070	
201849131248  	7.4420	22.2040	-36.4170	
201849131248  	0.6100	20.7400	12.6880	
201849131248  	78.6290	53.8630	-2.9280	
201849131248  	80.4590	-0.9150	13.7250	
