201849131242  	0.0376	-0.1757	0.9321	
201849131242  	0.0029	-0.1713	0.9184	
201849131242  	0.0010	-0.2103	0.9350	
201849131242  	0.0698	-0.1469	0.9155	
201849131242  	0.0366	-0.1601	0.9433	
201849131242  	-0.0205	-0.1430	0.9194	
201849131242  	0.0151	-0.1454	0.9184	
201849131242  	0.0205	-0.2152	0.9374	
201849131242  	0.0366	-0.1723	0.9316	
201849131242  	0.0708	-0.1762	0.9228	
201849131243  	0.0351	-0.0932	0.9350	
201849131243  	0.0327	-0.0952	0.9228	
201849131243  	0.0390	-0.1444	0.9287	
201849131243  	-0.0034	-0.1786	0.9126	
201849131243  	0.0639	-0.1259	0.9521	
201849131243  	0.0293	-0.1801	0.9023	
201849131243  	0.0254	-0.1591	0.9428	
201849131243  	-0.0112	-0.1532	0.8857	
201849131243  	0.0600	-0.1523	0.9423	
201849131243  	0.0054	-0.2045	0.9248	
201849131244  	0.0600	-0.1737	0.9443	
201849131244  	0.0527	-0.1240	0.9179	
201849131244  	0.0361	-0.1571	0.9233	
201849131244  	0.0512	-0.0908	0.9165	
201849131244  	-0.0278	-0.1498	0.9345	
201849131244  	0.0556	-0.1366	0.9223	
201849131244  	0.0610	-0.1308	0.9423	
201849131244  	0.0512	-0.1498	0.9213	
201849131244  	-0.0229	-0.1645	0.9067	
201849131244  	0.0288	-0.1815	0.8901	
201849131245  	-0.0102	-0.2162	0.9238	
201849131245  	0.0073	-0.1879	0.9311	
201849131245  	0.0395	-0.1645	0.9321	
201849131245  	0.0298	-0.1586	0.8877	
201849131245  	0.0517	-0.1474	0.9033	
201849131245  	0.0400	-0.1186	0.9350	
201849131245  	-0.0166	-0.1591	0.9077	
201849131245  	0.0332	-0.1610	0.8994	
201849131245  	0.0166	-0.0932	0.9277	
201849131245  	0.0088	-0.1523	0.9560	
201849131246  	0.0205	-0.1918	0.8999	
201849131246  	0.0464	-0.1786	0.9282	
201849131246  	-0.0068	-0.1318	0.9477	
201849131246  	0.0063	-0.1835	0.9272	
201849131246  	0.0234	-0.1698	0.9033	
201849131246  	0.0405	-0.1693	0.9209	
201849131246  	0.0254	-0.1488	0.9511	
201849131246  	0.0278	-0.1425	0.9550	
201849131246  	0.0122	-0.1859	0.9160	
201849131246  	-0.0156	-0.1820	0.9526	
201849131247  	0.0185	-0.1015	0.8852	
201849131247  	0.0288	-0.0849	0.9306	
201849131247  	0.0586	-0.1181	0.9487	
201849131247  	-0.0034	-0.2172	0.9721	
201849131247  	0.0288	-0.1615	0.9462	
201849131247  	0.0366	-0.1557	0.9365	
201849131247  	0.0073	-0.1308	0.9218	
201849131247  	-0.0312	-0.1200	0.9433	
201849131247  	0.0259	-0.1547	0.9316	
201849131247  	0.0795	-0.1893	0.9004	
201849131248  	0.0283	-0.1723	0.9267	
201849131248  	0.0015	-0.2103	0.9233	
201849131248  	0.0493	-0.1664	0.9257	
201849131248  	0.1108	-0.1347	0.9267	
201849131248  	0.0146	-0.1645	0.9082	
201849131248  	-0.3416	-0.2157	0.7788	
201849131248  	-0.0498	-0.2020	0.9579	
201849131248  	-0.0459	-0.5427	1.3820	
201849131248  	-0.3733	-0.2572	0.9701	
201849131248  	-0.5363	0.0556	0.4636	
201849131249  	-0.0956	0.2850	0.9184	
201849131249  	-0.1054	0.5910	0.3977	
201849131249  	-0.5485	0.9355	0.6622	
201849131249  	-0.2772	0.5876	0.8755	
201849131249  	-0.1215	0.5578	0.7637	
201849131249  	-0.1957	0.5173	0.7208	
201849131249  	0.1425	0.6120	0.7056	
201849131249  	0.0703	0.7749	0.5236	
201849131249  	0.2894	0.7784	0.6749	
201849131249  	0.4099	0.9374	0.2518	
201849131250  	0.3011	0.9316	0.2528	
201849131250  	0.4265	0.9609	0.2591	
201849131250  	0.4021	0.9287	0.1767	
201849131250  	0.3128	0.8296	0.0737	
201849131250  	0.2318	1.0521	0.0893	
201849131250  	0.2752	0.9740	0.2308	
201849131250  	0.3094	0.8916	0.3445	
201849131250  	0.3118	0.9374	0.4046	
201849131250  	0.2484	0.8330	0.3728	
201849131250  	0.1728	0.9179	0.4626	
201849131251  	0.1508	0.8423	0.3938	
201849131251  	0.2201	0.7993	0.4333	
201849131251  	0.0293	0.6534	0.3777	
201849131251  	0.1049	1.0146	0.5861	
201849131251  	-0.1074	0.8525	0.2289	
201849131251  	-0.1732	1.2302	0.0908	
201849131251  	-0.1342	0.9560	0.2708	
201849131251  	0.0259	0.9511	0.3026	
201849131251  	-0.0317	0.9955	0.2987	
201849131251  	-0.0966	0.9667	0.3060	
201849131252  	-0.1898	0.9043	0.2567	
201849131252  	-0.1069	0.7198	0.1830	
201849131252  	-0.0678	0.7774	0.2796	
201849131252  	0.2372	1.0780	0.5226	
201849131252  	0.1362	0.8779	0.4514	
201849131252  	0.1113	0.9745	0.2767	
201849131252  	0.1230	0.9448	0.3367	
201849131252  	0.1264	0.8857	0.2694	
201849131252  	0.1288	0.9448	0.2118	
201849131252  	0.2015	1.0253	0.1791	
201849131253  	0.0942	0.9687	0.1669	
201849131253  	0.0590	0.9433	0.2269	
201849131253  	0.0454	0.9062	0.2333	
201849131253  	0.0493	0.9526	0.2479	
201849131253  	0.0122	0.9184	0.2908	
201849131253  	-0.0176	0.9653	0.3421	
201849131253  	0.0288	0.9223	0.2455	
201849131253  	0.0927	1.0751	0.2269	
201849131253  	0.1742	1.0897	-0.0752	
201849131253  	0.0283	0.9945	-0.2538	
201849131254  	-0.0878	0.9902	0.0405	
201849131254  	-0.1552	0.8769	0.5397	
201849131254  	-0.0068	0.9096	-0.0015	
201849131254  	0.0893	0.9008	-0.0810	
201849131254  	-0.0185	0.9833	-0.0288	
201849131254  	-0.5632	1.4806	-0.1537	
201849131254  	-0.4821	0.7842	0.0386	
201849131254  	-0.3006	0.6954	0.3431	
201849131254  	-0.3850	0.8237	0.2865	
201849131254  	-0.1913	0.4978	0.1552	
201849131255  	0.2650	0.6393	0.2401	
201849131255  	-0.8955	1.1107	-0.2342	
201849131255  	-0.5358	1.2307	0.0244	
201849131255  	-0.2830	0.9897	0.0454	
201849131255  	-0.1298	1.0887	0.0107	
201849131255  	0.0986	0.7974	-0.1459	
201849131255  	0.0649	1.0365	0.0698	
201849131255  	0.0947	1.0277	-0.0976	
201849131255  	0.0264	1.0355	0.0337	
201849131255  	0.1449	1.0033	-0.0283	
201849131256  	0.0249	0.9658	0.0137	
201849131256  	0.0664	1.0375	-0.0073	
201849131256  	0.0942	0.9892	0.0551	
201849131256  	0.0688	0.9618	0.0595	
201849131256  	0.0996	0.9902	0.0195	
201849131256  	0.0693	0.9501	0.0517	
201849131256  	0.1269	1.0243	0.0366	
201849131257  	0.0727	0.9218	0.0776	
201849131257  	0.0727	0.9218	0.0776	
201849131257  	0.0688	1.0194	0.0327	
201849131257  	0.0303	1.0565	0.0312	
201849131257  	0.0815	0.9950	0.0366	
201849131257  	0.0434	0.9765	0.0434	
201849131257  	0.0698	0.9418	0.0181	
201849131257  	0.1025	0.9682	-0.0371	
201849131257  	0.1552	1.0375	-0.0107	
201849131257  	0.1518	1.0336	0.1098	
201849131257  	0.0669	0.9345	0.1127	
201849131257  	0.0825	0.9526	0.0005	
201849131257  	0.0220	0.9999	-0.0239	
201849131258  	0.1215	1.0307	0.0181	
201849131258  	0.0805	0.9365	-0.0547	
201849131258  	0.0947	1.1141	0.0039	
201849131258  	-0.0429	1.0311	-0.0234	
201849131258  	-0.0468	0.8350	-0.1313	
201849131258  	0.1718	0.9570	-0.2050	
201849131258  	0.4372	1.1424	0.9184	
201849131258  	-0.0063	1.0038	-0.1093	
201849131258  	0.0673	1.0053	-0.5392	
201849131258  	-0.1947	1.0287	-0.2894	
201849131259  	-0.1235	0.9111	-0.2821	
